ags,plz,ort,kreis,bundesland,lat_kreis,lon_kreis
05117000,45472,Mülheim an der Ruhr,,Nordrhein-Westfalen,51.42729,6.8829193
05117000,45473,Mülheim an der Ruhr,,Nordrhein-Westfalen,51.42729,6.8829193
05117000,45475,Mülheim an der Ruhr,,Nordrhein-Westfalen,51.42729,6.8829193
05117000,45476,Mülheim an der Ruhr,,Nordrhein-Westfalen,51.42729,6.8829193
05117000,45478,Mülheim an der Ruhr,,Nordrhein-Westfalen,51.42729,6.8829193
05117000,45479,Mülheim an der Ruhr,,Nordrhein-Westfalen,51.42729,6.8829193
05117000,45481,Mülheim an der Ruhr,,Nordrhein-Westfalen,51.42729,6.8829193
05119000,46045,Oberhausen,,Nordrhein-Westfalen,51.469612,6.8514433
05119000,46047,Oberhausen,,Nordrhein-Westfalen,51.469612,6.8514433
05119000,46049,Oberhausen,,Nordrhein-Westfalen,51.469612,6.8514433
05119000,46117,Oberhausen,,Nordrhein-Westfalen,51.469612,6.8514433
05119000,46119,Oberhausen,,Nordrhein-Westfalen,51.469612,6.8514433
05119000,46145,Oberhausen,,Nordrhein-Westfalen,51.469612,6.8514433
05119000,46147,Oberhausen,,Nordrhein-Westfalen,51.469612,6.8514433
05119000,46149,Oberhausen,,Nordrhein-Westfalen,51.469612,6.8514433
05120000,42853,Remscheid,,Nordrhein-Westfalen,51.184517,7.2282877
05120000,42855,Remscheid,,Nordrhein-Westfalen,51.184517,7.2282877
05120000,42857,Remscheid,,Nordrhein-Westfalen,51.184517,7.2282877
05120000,42859,Remscheid,,Nordrhein-Westfalen,51.184517,7.2282877
05120000,42897,Remscheid,,Nordrhein-Westfalen,51.184517,7.2282877
05120000,42899,Remscheid,,Nordrhein-Westfalen,51.184517,7.2282877
05122000,42651,Solingen,,Nordrhein-Westfalen,51.17216,7.0845895
05122000,42653,Solingen,,Nordrhein-Westfalen,51.17216,7.0845895
05122000,42655,Solingen,,Nordrhein-Westfalen,51.17216,7.0845895
05122000,42657,Solingen,,Nordrhein-Westfalen,51.17216,7.0845895
05122000,42659,Solingen,,Nordrhein-Westfalen,51.17216,7.0845895
05122000,42697,Solingen,,Nordrhein-Westfalen,51.17216,7.0845895
05122000,42699,Solingen,,Nordrhein-Westfalen,51.17216,7.0845895
05122000,42719,Solingen,,Nordrhein-Westfalen,51.17216,7.0845895
05124000,42103,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42105,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42107,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42109,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42111,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42113,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42115,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42117,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42119,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42275,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42277,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42279,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42281,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42283,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42285,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42287,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42289,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42327,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42329,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42349,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42369,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42389,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05124000,42399,Wuppertal,,Nordrhein-Westfalen,51.26402,7.178037
05154004,47551,Bedburg-Hau,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154008,46446,Emmerich am Rhein,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154012,47608,Geldern,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154016,47574,Goch,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154020,47661,Issum,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154024,47546,Kalkar,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154028,47647,Kerken,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154032,47623,Kevelaer,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154032,47624,Kevelaer,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154032,47625,Kevelaer,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154032,47626,Kevelaer,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154032,47627,Kevelaer,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154036,47533,Kleve,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154040,47559,Kranenburg,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154044,46459,Rees,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154048,47509,Rheurdt,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154052,47638,Straelen,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154056,47589,Uedem,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154060,47669,Wachtendonk,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05154064,47652,Weeze,Kreis Kleve,Nordrhein-Westfalen,51.629967,6.200946
05158004,40699,Erkrath,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158008,42781,Haan,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158012,42579,Heiligenhaus,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158016,40721,Hilden,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158016,40723,Hilden,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158016,40724,Hilden,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158020,40764,Langenfeld (Rheinland),Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158024,40822,Mettmann,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158026,40789,Monheim am Rhein,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158028,40472,Ratingen,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158028,40878,Ratingen,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158028,40880,Ratingen,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158028,40882,Ratingen,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158028,40883,Ratingen,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158028,40885,Ratingen,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158032,42549,Velbert,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158032,42551,Velbert,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158032,42553,Velbert,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158032,42555,Velbert,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05158036,42489,Wülfrath,Kreis Mettmann,Nordrhein-Westfalen,51.252968,6.977586
05162004,41539,Dormagen,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162004,41540,Dormagen,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162004,41541,Dormagen,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162004,41542,Dormagen,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162008,41515,Grevenbroich,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162008,41516,Grevenbroich,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162008,41517,Grevenbroich,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162012,41363,Jüchen,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162016,41564,Kaarst,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162020,41352,Korschenbroich,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162022,40667,Meerbusch,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162022,40668,Meerbusch,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162022,40670,Meerbusch,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162024,41460,Neuss,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162024,41462,Neuss,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162024,41464,Neuss,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162024,41466,Neuss,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162024,41468,Neuss,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162024,41469,Neuss,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162024,41470,Neuss,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162024,41472,Neuss,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05162028,41569,Rommerskirchen,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.15206,6.635416
05166004,41379,Brüggen,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166008,47929,Grefrath,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166012,47906,Kempen,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166016,41334,Nettetal,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166020,41372,Niederkrüchten,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166024,41366,Schwalmtal,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166028,47918,Tönisvorst,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166032,41747,Viersen,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166032,41748,Viersen,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166032,41749,Viersen,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166032,41751,Viersen,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05166036,47877,Willich,Kreis Viersen,Nordrhein-Westfalen,51.29587,6.319948
05170004,46519,Alpen,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170008,46535,Dinslaken,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170008,46537,Dinslaken,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170008,46539,Dinslaken,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170012,46499,Hamminkeln,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170016,46569,Hünxe,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170020,47475,Kamp-Lintfort,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170024,47441,Moers,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170024,47443,Moers,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170024,47445,Moers,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170024,47447,Moers,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170028,47506,Neukirchen-Vluyn,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170032,47495,Rheinberg,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170036,46514,Schermbeck,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170040,47665,Sonsbeck,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170044,46562,Voerde (Niederrhein),Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170048,46483,Wesel,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170048,46485,Wesel,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170048,46487,Wesel,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05170052,46509,Xanten,Kreis Wesel,Nordrhein-Westfalen,51.602936,6.6050024
05314000,53111,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53113,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53115,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53117,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53119,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53121,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53123,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53125,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53127,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53129,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53173,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53175,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53177,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53179,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53225,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53227,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05314000,53229,Bonn,,Nordrhein-Westfalen,50.73585,7.10066
05315000,50667,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50668,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50670,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50672,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50674,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50676,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50677,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50678,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50679,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50733,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50735,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50737,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50739,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50765,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50767,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50769,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50823,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50825,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50827,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50829,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50858,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50859,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50931,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50933,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50935,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50937,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50939,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50968,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50969,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50996,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50997,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,50999,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51061,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51063,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51065,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51067,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51069,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51103,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51105,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51107,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51109,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51143,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51145,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51147,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51149,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05315000,51467,Köln,,Nordrhein-Westfalen,50.938362,6.959974
05316000,51371,Leverkusen,,Nordrhein-Westfalen,51.032475,6.9881196
05316000,51373,Leverkusen,,Nordrhein-Westfalen,51.032475,6.9881196
05316000,51375,Leverkusen,,Nordrhein-Westfalen,51.032475,6.9881196
05316000,51377,Leverkusen,,Nordrhein-Westfalen,51.032475,6.9881196
05316000,51379,Leverkusen,,Nordrhein-Westfalen,51.032475,6.9881196
05316000,51381,Leverkusen,,Nordrhein-Westfalen,51.032475,6.9881196
05334002,52062,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52064,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52066,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52068,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52070,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52072,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52074,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52076,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52078,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334002,52080,Aachen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334004,52477,Alsdorf,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334008,52499,Baesweiler,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334012,52249,Eschweiler,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334016,52134,Herzogenrath,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334020,52156,Monschau,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334024,52159,Roetgen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334028,52152,Simmerath,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334032,52222,Stolberg,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334032,52223,Stolberg,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334032,52224,Stolberg,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05334036,52146,Würselen,Städteregion Aachen,Nordrhein-Westfalen,50.761124,6.2055545
05358004,52457,Aldenhoven,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358008,52349,Düren,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358008,52351,Düren,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358008,52353,Düren,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358008,52355,Düren,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358012,52396,Heimbach,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358016,52393,Hürtgenwald,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358020,52459,Inden,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358024,52428,Jülich,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358028,52372,Kreuzau,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358032,52379,Langerwehe,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358036,52441,Linnich,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358040,52399,Merzenich,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358044,52385,Nideggen,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358048,52382,Niederzier,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358052,52388,Nörvenich,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358056,52445,Titz,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05358060,52391,Vettweiß,Kreis Düren,Nordrhein-Westfalen,50.803284,6.4822764
05362004,50181,Bedburg,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362008,50126,Bergheim,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362008,50127,Bergheim,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362008,50129,Bergheim,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362012,50321,Brühl,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362016,50189,Elsdorf,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362020,50374,Erftstadt,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362024,50226,Frechen,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362028,50354,Hürth,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362032,50169,Kerpen,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362032,50170,Kerpen,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362032,50171,Kerpen,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362036,50259,Pulheim,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05362040,50389,Wesseling,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.90334,6.763334
05366004,53902,Bad Münstereifel,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366008,53945,Blankenheim,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366012,53949,Dahlem,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366016,53879,Euskirchen,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366016,53881,Euskirchen,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366020,53940,Hellenthal,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366024,53925,Kall,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366028,53894,Mechernich,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366032,53947,Nettersheim,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366036,53937,Schleiden,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366040,53919,Weilerswist,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05366044,53909,Zülpich,Kreis Euskirchen,Nordrhein-Westfalen,50.661263,6.787122
05370004,41812,Erkelenz,Kreis Heinsberg,Nordrhein-Westfalen,51.065517,6.0984044
05370008,52538,Gangelt,Kreis Heinsberg,Nordrhein-Westfalen,51.065517,6.0984044
05370012,52511,Geilenkirchen,Kreis Heinsberg,Nordrhein-Westfalen,51.065517,6.0984044
